"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3UZUVSO3P7EHYACEVFLW7BAF95QEM7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3KJYX6QCMAVBLXQ9DA2FF717PITVJ8","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:17 PDT 2017","Thu Oct 05 09:27:43 PDT 2017","Sun Oct 08 09:27:43 PDT 2017","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918268465057333","1918268465057333_1918307251720121","Heartbroken for these families.","nytimes|5281959998_1918268465057333|1918268465057333_1918307251720121|Heartbroken for these families.","5"
"3UZUVSO3P7EHYACEVFLW7BAF95QEM7","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3ND9UOO81LMUVCEE65JOHOXD0G1LWB","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:30 PDT 2017","Thu Oct 05 09:33:26 PDT 2017","Sun Oct 08 09:33:26 PDT 2017","","","","236","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918268465057333","1918268465057333_1918307251720121","Heartbroken for these families.","nytimes|5281959998_1918268465057333|1918268465057333_1918307251720121|Heartbroken for these families.","5"
"3UZUVSO3P7EHYACEVFLW7BAF95QMEF","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","336KAV9KYRCSJVN6B0J7NPJK5OA2Y2","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:18 PDT 2017","Thu Oct 05 09:27:29 PDT 2017","Sun Oct 08 09:27:29 PDT 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311043794999","Thanks for the music !","nytimes|5281959998_10151311025844999|10151311025844999_10151311043794999|Thanks for the music !","5"
"3UZUVSO3P7EHYACEVFLW7BAF95QMEF","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3AZHRG4CU54K7IN47SM3E7USZPV30D","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:19 PDT 2017","Thu Oct 05 09:27:26 PDT 2017","Sun Oct 08 09:27:26 PDT 2017","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311043794999","Thanks for the music !","nytimes|5281959998_10151311025844999|10151311025844999_10151311043794999|Thanks for the music !","5"
"3UZUVSO3P7EHYACEVFLW7BAF95QMEF","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3Y9N9SS8LZVE62OYJ4AYTEEBTE4D3G","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:44 PDT 2017","Thu Oct 05 09:28:13 PDT 2017","Sun Oct 08 09:28:13 PDT 2017","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151311025844999","10151311025844999_10151311043794999","Thanks for the music !","nytimes|5281959998_10151311025844999|10151311025844999_10151311043794999|Thanks for the music !","5"
"3VO4XFFP155NAAVW00E7IA23XJJ7Q1","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","34S9DKFK749O8HCZXJHRFDMIGJ0YNO","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:34 PDT 2017","Thu Oct 05 09:29:07 PDT 2017","Sun Oct 08 09:29:07 PDT 2017","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918268465057333","1918268465057333_1918298621720984","No comment (so sad)","nytimes|5281959998_1918268465057333|1918268465057333_1918298621720984|No comment (so sad)","5"
"3VO4XFFP155NAAVW00E7IA23XJJ7Q1","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3IQ1VMJRYU42NXA2G3K6UQ9R83HA9S","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:27 PDT 2017","Thu Oct 05 09:27:54 PDT 2017","Sun Oct 08 09:27:54 PDT 2017","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918268465057333","1918268465057333_1918298621720984","No comment (so sad)","nytimes|5281959998_1918268465057333|1918268465057333_1918298621720984|No comment (so sad)","5"
"3VO4XFFP155NAAVW00E7IA23XJJ7Q1","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3JJVG1YBECHO5KDIJR7LDLOV4PJ5BR","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:42 PDT 2017","Thu Oct 05 09:46:03 PDT 2017","Sun Oct 08 09:46:03 PDT 2017","","","","1101","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918268465057333","1918268465057333_1918298621720984","No comment (so sad)","nytimes|5281959998_1918268465057333|1918268465057333_1918298621720984|No comment (so sad)","5"
"3VQTAXTYN3424F53UQASXDLOJUGBUW","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3F0BG9B9MQ7Z5WKCHC02JG0SG4W7YN","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:31 PDT 2017","Thu Oct 05 09:28:12 PDT 2017","Sun Oct 08 09:28:12 PDT 2017","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_10151309617264999","47 down tempo","nytimes|5281959998_10151309605854999|10151309605854999_10151309617264999|47 down tempo","5"
"3VQTAXTYN3424F53UQASXDLOJUGBUW","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3TU5ZICBRELUW8Y907BEKUTLSFKQ8P","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:21 PDT 2017","Thu Oct 05 09:27:49 PDT 2017","Sun Oct 08 09:27:49 PDT 2017","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_10151309617264999","47 down tempo","nytimes|5281959998_10151309605854999|10151309605854999_10151309617264999|47 down tempo","5"
"3VQTAXTYN3424F53UQASXDLOJUGBUW","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3WETL7AQWUSJ2P954YSFV2QJGX6530","A2YO837C0O1E91","Submitted","Thu Oct 05 09:27:20 PDT 2017","Thu Oct 05 09:27:35 PDT 2017","Sun Oct 08 09:27:35 PDT 2017","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151309605854999","10151309605854999_10151309617264999","47 down tempo","nytimes|5281959998_10151309605854999|10151309605854999_10151309617264999|47 down tempo","5"
"3VW0145YLYVP9QY69GWN4RN7EDMJMX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","37C0GNLMHGND3LBG268W0HQV356D6M","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:46 PDT 2017","Thu Oct 05 09:28:41 PDT 2017","Sun Oct 08 09:28:41 PDT 2017","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1391444750953243","http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","nytimes|5281959998_184073478804176|184073478804176_1391444750953243|http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","5"
"3VW0145YLYVP9QY69GWN4RN7EDMJMX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3KWTYT0871N0ITZUA4WFROK0GJX5LE","A15FXHC1CVNW31","Submitted","Thu Oct 05 09:27:57 PDT 2017","Thu Oct 05 09:28:02 PDT 2017","Sun Oct 08 09:28:02 PDT 2017","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1391444750953243","http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","nytimes|5281959998_184073478804176|184073478804176_1391444750953243|http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","5"
"3VW0145YLYVP9QY69GWN4RN7EDMJMX","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3M1CVSFP61P8FWROX5VSGLZGI3KQAT","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:23 PDT 2017","Thu Oct 05 09:29:29 PDT 2017","Sun Oct 08 09:29:29 PDT 2017","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1391444750953243","http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","nytimes|5281959998_184073478804176|184073478804176_1391444750953243|http://www.richroll.com/podcast/rrp-94-slomo-how-one-man-reinvented-himeself-wholesale-ruminations-on-simplicity-life-in-the-zone-the-great-iceberg-of-consciousness/","5"
"3VZYA8PITOHKZDCEV95V5KXPT9Q50M","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3A0EX8ZRN98M78N2UTCIOIMOZUMYBZ","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:04 PDT 2017","Thu Oct 05 09:27:18 PDT 2017","Sun Oct 08 09:27:18 PDT 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918960548321458","1918960548321458_1918985294985650","I wish i could be there to help , very sorry......","nytimes|5281959998_1918960548321458|1918960548321458_1918985294985650|I wish i could be there to help , very sorry......","5"
"3VZYA8PITOHKZDCEV95V5KXPT9Q50M","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3MHW492WW1X1M5WUG7F7VZTOTCOVMC","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:21 PDT 2017","Thu Oct 05 09:28:40 PDT 2017","Sun Oct 08 09:28:40 PDT 2017","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918960548321458","1918960548321458_1918985294985650","I wish i could be there to help , very sorry......","nytimes|5281959998_1918960548321458|1918960548321458_1918985294985650|I wish i could be there to help , very sorry......","5"
"3VZYA8PITOHKZDCEV95V5KXPT9Q50M","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3R8YZBNQ9I2QWUTQQ2J86UXQHVEQ72","A2YO837C0O1E91","Submitted","Thu Oct 05 09:27:20 PDT 2017","Thu Oct 05 09:27:38 PDT 2017","Sun Oct 08 09:27:38 PDT 2017","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918960548321458","1918960548321458_1918985294985650","I wish i could be there to help , very sorry......","nytimes|5281959998_1918960548321458|1918960548321458_1918985294985650|I wish i could be there to help , very sorry......","5"
"3W1K7D6QSB0JQEZD0D90E503LCVBZL","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","34FNN24DCNTKIS6TTJL5LWMWPY15Y6","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:58 PDT 2017","Thu Oct 05 09:33:52 PDT 2017","Sun Oct 08 09:33:52 PDT 2017","","","","234","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1876708195991197","Cade proprio a pennello ! E lui e' un figo.","nytimes|5281959998_184073478804176|184073478804176_1876708195991197|Cade proprio a pennello ! E lui e' un figo.","6"
"3W1K7D6QSB0JQEZD0D90E503LCVBZL","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3FE7TXL1LJ7JATWKKQ2DA3GI6FSQ2M","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:00 PDT 2017","Thu Oct 05 09:27:14 PDT 2017","Sun Oct 08 09:27:14 PDT 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1876708195991197","Cade proprio a pennello ! E lui e' un figo.","nytimes|5281959998_184073478804176|184073478804176_1876708195991197|Cade proprio a pennello ! E lui e' un figo.","6"
"3W1K7D6QSB0JQEZD0D90E503LCVBZL","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3S0TNUHWKU207ZU4VL5UKVMM90W8D3","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:56 PDT 2017","Thu Oct 05 09:48:19 PDT 2017","Sun Oct 08 09:48:19 PDT 2017","","","","1223","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1876708195991197","Cade proprio a pennello ! E lui e' un figo.","nytimes|5281959998_184073478804176|184073478804176_1876708195991197|Cade proprio a pennello ! E lui e' un figo.","6"
"3WRAAIUSBJIP29U6THLJM90MVUBXAE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3FK0YFF9P00KCSQ3UZGYIVC1K50VVT","A1EQ2HDHF2WWSY","Submitted","Thu Oct 05 09:27:42 PDT 2017","Thu Oct 05 09:32:00 PDT 2017","Sun Oct 08 09:32:00 PDT 2017","","","","258","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_181989055707156","Carolina InWonderland memories","nytimes|5281959998_1918601078357405|1918601078357405_181989055707156|Carolina InWonderland memories","5"
"3WRAAIUSBJIP29U6THLJM90MVUBXAE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3NQL1CS15SS1GML8ZA3IPUGV2M2YV5","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:27:47 PDT 2017","Thu Oct 05 09:30:39 PDT 2017","Sun Oct 08 09:30:39 PDT 2017","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_181989055707156","Carolina InWonderland memories","nytimes|5281959998_1918601078357405|1918601078357405_181989055707156|Carolina InWonderland memories","5"
"3WRAAIUSBJIP29U6THLJM90MVUBXAE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3X31TUMD7Y61UBYB9HU3OY7J43S1LS","A1OKNQ2JEXW34Q","Submitted","Thu Oct 05 09:28:08 PDT 2017","Thu Oct 05 09:28:17 PDT 2017","Sun Oct 08 09:28:17 PDT 2017","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_181989055707156","Carolina InWonderland memories","nytimes|5281959998_1918601078357405|1918601078357405_181989055707156|Carolina InWonderland memories","5"
"3WYZV0QBFJWULJZYZVLFHKKSDCWXB9","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","337RC3OW06MHGNE9GVESVMEZT7YVLA","A2YO837C0O1E91","Submitted","Thu Oct 05 09:27:20 PDT 2017","Thu Oct 05 09:27:40 PDT 2017","Sun Oct 08 09:27:40 PDT 2017","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_498995787144162","Önder Şafak Leo Diaz","nytimes|5281959998_1918679185016261|1918679185016261_498995787144162|Önder Şafak Leo Diaz","6"
"3WYZV0QBFJWULJZYZVLFHKKSDCWXB9","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3EA3QWIZ4JF0DU2EQXH02OYMFIOTIE","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:36 PDT 2017","Thu Oct 05 09:29:03 PDT 2017","Sun Oct 08 09:29:03 PDT 2017","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_498995787144162","Önder Şafak Leo Diaz","nytimes|5281959998_1918679185016261|1918679185016261_498995787144162|Önder Şafak Leo Diaz","6"
"3WYZV0QBFJWULJZYZVLFHKKSDCWXB9","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3IXEICO7933KKA7DOW8B5L8H6RTT6K","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:20 PDT 2017","Thu Oct 05 09:28:13 PDT 2017","Sun Oct 08 09:28:13 PDT 2017","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_498995787144162","Önder Şafak Leo Diaz","nytimes|5281959998_1918679185016261|1918679185016261_498995787144162|Önder Şafak Leo Diaz","6"
"3WYZV0QBFJWULJZYZVLFHKKSDCXBXO","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","31JLPPHS2VE5AZFN9DOE48QAXSB3O3","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:52 PDT 2017","Thu Oct 05 09:28:35 PDT 2017","Sun Oct 08 09:28:35 PDT 2017","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_279559335880219","Can't believe I'm listening to Spain live!","nytimes|5281959998_10151315045359999|10151315045359999_279559335880219|Can't believe I'm listening to Spain live!","5"
"3WYZV0QBFJWULJZYZVLFHKKSDCXBXO","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","32SVAV9L3GTG8VLMZUJW3D658B73A4","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:27:38 PDT 2017","Thu Oct 05 09:28:03 PDT 2017","Sun Oct 08 09:28:03 PDT 2017","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_279559335880219","Can't believe I'm listening to Spain live!","nytimes|5281959998_10151315045359999|10151315045359999_279559335880219|Can't believe I'm listening to Spain live!","5"
